alert_id,timestamp,priority,status,category,driver_id,driver_name,driver_initials,driver_company,alert_type,zone,sla_met,sla_target_hours,resolution_hours,assigned_team,operator_id,operator_name,operator_initials,operator_role
ALT007068,2026-05-21T20:52:20,high,in_progress,School Bus,DRV10258,Sultan Al Hashimi,SH,Emirates Transport,Unauthorized Stop,Jumeirah,no,4,4.6,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT005470,2026-05-21T20:49:56,low,closed,Limousine & E-Hail,DRV10942,Rashid Al Qassimi,RQ,Uber Fleet,Route Deviation,Business Bay,yes,24,18.1,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT006179,2026-05-21T20:47:57,low,closed,Limousine & E-Hail,DRV12088,Karim Al Hammadi,KH,Careem,Unauthorized Stop,Business Bay,no,24,54.6,Smart Enforcement,OP020,Ayman Al Maktoum,AM,Junior Operator
ALT000978,2026-05-21T20:44:57,low,fined,Taxi,DRV10467,Walid Al Qassimi,WQ,Citi Taxi,Unauthorized Pickup,Jebel Ali,yes,24,8.6,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT005419,2026-05-21T20:44:29,low,escalated,Taxi,DRV12467,Adel Al Marri,AM,Metro Taxi,Route Deviation,Downtown Dubai,no,24,95.1,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT008260,2026-05-21T20:43:13,medium,new,Taxi,DRV10148,Sultan Al Naqbi,SN,Dubai Taxi Corporation,Route Deviation,Silicon Oasis,yes,12,0.8,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005736,2026-05-21T20:40:24,medium,closed,Public Bus,DRV11633,Salim Al Tayer,ST,Emirates Transport,Speeding (>20 km/h over),Dubai Sports City,yes,12,7.1,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT000648,2026-05-21T20:39:30,medium,closed,Taxi,DRV10492,Omar Al Naqbi,ON,National Taxi,Mobile Phone Usage,Deira,no,12,13.7,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT008269,2026-05-21T20:38:59,low,closed,Limousine & E-Hail,DRV11121,Omar Al Tayer,OT,Careem,Lane Discipline,Downtown Dubai,yes,24,20.5,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT008413,2026-05-21T20:38:29,medium,closed,Taxi,DRV12456,Yousef Al Falasi,YF,Citi Taxi,Mobile Phone Usage,Dubai Sports City,yes,12,6.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT001099,2026-05-21T20:35:05,low,closed,School Bus,DRV12403,Yousef Al Qassimi,YQ,School Transport Services,Unauthorized Stop,Silicon Oasis,no,24,27.4,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT000259,2026-05-21T20:34:14,low,closed,Limousine & E-Hail,DRV11213,Karim Al Hammadi,KH,Yango Premium,Excessive Idling,Deira,no,24,34.4,Marine Patrol,OP010,Rashid Al Shamsi,RS,Operator
ALT001423,2026-05-21T20:29:16,medium,fined,Hourly Rental,DRV11878,Mahmoud Al Zaabi,MZ,Al Naboodah Transport,Unauthorized Pickup,Dubai Investment Park,no,12,28.8,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT005931,2026-05-21T20:13:59,medium,closed,Taxi,DRV12361,Karim Al Mansouri,KM,Citi Taxi,Unauthorized Pickup,Jebel Ali,yes,12,7.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT007384,2026-05-21T20:12:39,medium,in_progress,School Bus,DRV12363,Mahmoud Al Nuaimi,MN,Emirates Transport,Unsafe Distance,Dubai Sports City,yes,12,11.1,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT004711,2026-05-21T20:11:07,low,closed,School Bus,DRV12122,Mohammed Al Maktoum,MM,Emirates Transport,Excessive Idling,Business Bay,no,24,103.1,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT007433,2026-05-21T20:09:59,medium,closed,School Bus,DRV12047,Mahmoud Al Owais,MO,School Transport Services,Route Deviation,Deira,no,12,15.5,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006860,2026-05-21T20:07:28,medium,new,Limousine & E-Hail,DRV11197,Ahmed Al Mazrouei,AM,Hala Rides,Tampered Meter,Dubai Marina,yes,12,2.9,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT008442,2026-05-21T20:01:36,low,new,Taxi,DRV10982,Adel Al Tayer,AT,Dubai Taxi Corporation,Mobile Phone Usage,Deira,yes,24,0.4,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT007233,2026-05-21T19:57:52,low,closed,Limousine & E-Hail,DRV10226,Marwan Al Qassimi,MQ,Uber Fleet,Excessive Idling,Jebel Ali,no,24,26.9,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT005325,2026-05-21T19:54:28,medium,new,Public Bus,DRV11269,Mahmoud Al Tayer,MT,RTA Public Buses,Excessive Idling,Jebel Ali,yes,12,0.3,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT001141,2026-05-21T19:51:17,low,closed,Taxi,DRV10044,Walid Al Tayer,WT,Metro Taxi,Unauthorized Stop,Business Bay,yes,24,11.5,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT001984,2026-05-21T19:49:49,low,closed,Public Bus,DRV10983,Tariq Al Tayer,TT,Emirates Transport,Failure to Yield,Jumeirah,yes,24,17.1,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT002317,2026-05-21T19:49:38,low,in_progress,Public Bus,DRV10943,Ayman Al Naqbi,AN,RTA Public Buses,Unauthorized Pickup,JBR,yes,24,0.3,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT006856,2026-05-21T19:49:16,medium,closed,School Bus,DRV11408,Mansour Al Tayer,MT,Emirates Transport,Unsafe Distance,Al Rashidiya,no,12,14.7,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT002477,2026-05-21T19:48:31,low,closed,Taxi,DRV10870,Hassan Al Awadhi,HA,Metro Taxi,Excessive Idling,Deira,no,24,50.0,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT003480,2026-05-21T19:33:00,medium,new,Limousine & E-Hail,DRV10791,Mahmoud Al Shamsi,MS,Genie Limousine,Unauthorized Stop,Downtown Dubai,yes,12,0.7,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT003937,2026-05-21T19:30:41,low,closed,Taxi,DRV11276,Nasser Al Tayer,NT,National Taxi,Unsafe Distance,Jumeirah,no,24,28.1,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT001183,2026-05-21T19:26:05,low,closed,Taxi,DRV11373,Ibrahim Al Suwaidi,IS,Dubai Taxi Corporation,Excessive Idling,Dubai Marina,no,24,71.8,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT002888,2026-05-21T19:17:37,high,new,Limousine & E-Hail,DRV11103,Karim Al Maktoum,KM,Genie Limousine,Failure to Yield,Al Qusais,yes,4,2.0,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT007855,2026-05-21T19:16:02,high,new,Taxi,DRV11321,Salim Al Mazrouei,SM,Cars Taxi,Route Deviation,Dubai Marina,yes,4,0.3,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005207,2026-05-21T19:14:54,high,escalated,Taxi,DRV10450,Walid Al Hammadi,WH,Citi Taxi,Red Light Violation,Al Quoz,no,4,14.9,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT006565,2026-05-21T19:11:03,low,new,Taxi,DRV11159,Ahmed Al Suwaidi,AS,National Taxi,Unsafe Distance,Jumeirah,yes,24,1.0,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT002360,2026-05-21T19:08:55,low,in_progress,Public Bus,DRV11517,Khalid Al Hammadi,KH,RTA Public Buses,Unsafe Distance,Al Barsha,yes,24,8.9,Traffic Operations B,OP008,Faisal Al Marri,FM,Junior Operator
ALT003574,2026-05-21T19:08:36,low,closed,Limousine & E-Hail,DRV11625,Bilal Al Owais,BO,Hala Rides,Failure to Yield,Al Quoz,no,24,42.9,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT007801,2026-05-21T19:06:06,medium,closed,Public Bus,DRV11953,Adel Al Hashimi,AH,RTA Public Buses,Route Deviation,Jumeirah,no,12,26.1,Traffic Operations A,OP004,Mariam Khan,MK,Junior Operator
ALT004902,2026-05-21T19:03:46,low,in_progress,Taxi,DRV11733,Yousef Al Suwaidi,YS,Metro Taxi,Mobile Phone Usage,Deira,yes,24,6.1,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT007439,2026-05-21T19:03:14,low,closed,Taxi,DRV12106,Ziad Al Mazrouei,ZM,National Taxi,Red Light Violation,Al Quoz,no,24,45.0,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT000364,2026-05-21T19:00:14,low,closed,Limousine & E-Hail,DRV12269,Tariq Al Awadhi,TA,Careem,Speeding (>20 km/h over),Deira,no,24,26.5,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT001889,2026-05-21T18:57:44,medium,in_progress,Taxi,DRV10687,Nasser Al Marri,NM,Metro Taxi,Unsafe Distance,Business Bay,yes,12,4.6,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT001497,2026-05-21T18:55:50,low,new,Public Bus,DRV12246,Yousef Al Qassimi,YQ,Emirates Transport,Speeding (>20 km/h over),Mirdif,yes,24,3.7,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT003179,2026-05-21T18:55:30,low,in_progress,Limousine & E-Hail,DRV12171,Ahmed Al Tayer,AT,Hala Rides,Speeding (>20 km/h over),Mirdif,yes,24,11.7,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT004825,2026-05-21T18:49:52,low,in_progress,Hourly Rental,DRV12325,Ahmed Al Qassimi,AQ,Careem,Unauthorized Pickup,Business Bay,yes,24,0.3,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT001091,2026-05-21T18:48:18,high,fined,Public Bus,DRV11727,Ahmed Al Owais,AO,Emirates Transport,Unauthorized Stop,Al Barsha,no,4,37.0,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT006715,2026-05-21T18:45:51,medium,closed,Public Bus,DRV12287,Tariq Al Falasi,TF,Emirates Transport,Unauthorized Stop,JBR,no,12,16.3,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT002076,2026-05-21T18:45:18,low,in_progress,Taxi,DRV12010,Mohammed Al Mazrouei,MM,Cars Taxi,Reckless Lane Change,JBR,yes,24,6.0,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007996,2026-05-21T18:44:20,low,closed,Limousine & E-Hail,DRV11598,Yousef Al Hashimi,YH,Genie Limousine,Red Light Violation,Deira,yes,24,9.4,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT008378,2026-05-21T18:38:29,low,closed,School Bus,DRV10123,Saeed Al Hashimi,SH,School Transport Services,Lane Discipline,Jumeirah,no,24,58.9,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT005941,2026-05-21T18:33:30,medium,new,Public Bus,DRV10463,Ayman Al Mansouri,AM,Emirates Transport,Tampered Meter,JBR,yes,12,3.9,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT002716,2026-05-21T18:31:08,medium,escalated,Hourly Rental,DRV12164,Mohammed Al Owais,MO,Al Naboodah Transport,Reckless Lane Change,Al Qusais,no,12,86.1,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007078,2026-05-21T18:28:55,low,closed,Taxi,DRV10986,Mohammed Al Qassimi,MQ,Cars Taxi,Red Light Violation,Al Qusais,no,24,38.7,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT000119,2026-05-21T18:23:13,low,in_progress,School Bus,DRV11366,Mansour Al Falasi,MF,School Transport Services,Reckless Lane Change,Silicon Oasis,yes,24,8.3,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT000739,2026-05-21T18:17:58,low,in_progress,Hourly Rental,DRV10262,Faisal Al Awadhi,FA,Al Naboodah Transport,Tampered Meter,Al Qusais,yes,24,11.8,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT005374,2026-05-21T18:08:36,low,fined,Taxi,DRV11819,Fadi Al Shamsi,FS,Arabia Taxi,Unauthorized Pickup,Jumeirah,yes,24,8.8,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT003161,2026-05-21T18:08:35,medium,closed,Hourly Rental,DRV10085,Mohammed Al Owais,MO,Careem,Unauthorized Stop,Dubai Marina,yes,12,11.2,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT005828,2026-05-21T18:01:50,low,closed,Taxi,DRV10947,Bilal Al Hammadi,BH,Arabia Taxi,Unsafe Distance,Deira,no,24,31.0,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT004269,2026-05-21T18:01:49,low,in_progress,Hourly Rental,DRV11618,Mahmoud Al Shamsi,MS,Al Naboodah Transport,Excessive Idling,Mirdif,yes,24,3.3,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007741,2026-05-21T18:00:57,low,closed,School Bus,DRV10515,Mansour Al Zaabi,MZ,School Transport Services,Reckless Lane Change,Mirdif,no,24,31.4,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006471,2026-05-21T18:00:13,medium,closed,Public Bus,DRV11228,Fadi Al Shamsi,FS,Emirates Transport,Unauthorized Stop,Dubai Investment Park,no,12,35.0,Public Transit Unit,OP016,Mansour Al Zaabi,MZ,Junior Operator
ALT002942,2026-05-21T17:58:56,low,closed,Taxi,DRV11844,Bilal Al Naqbi,BN,Metro Taxi,Unauthorized Stop,Dubai Investment Park,no,24,55.0,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT004623,2026-05-21T17:58:45,medium,closed,Public Bus,DRV12053,Mahmoud Al Suwaidi,MS,Emirates Transport,Route Deviation,Al Barsha,no,12,20.1,Smart Enforcement,OP018,Adel Al Hammadi,AH,Operator
ALT008070,2026-05-21T17:53:54,medium,closed,Taxi,DRV12033,Yousef Al Suwaidi,YS,Cars Taxi,Reckless Lane Change,Business Bay,yes,12,5.2,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT003522,2026-05-21T17:51:40,low,new,Taxi,DRV10398,Walid Al Falasi,WF,Cars Taxi,Unsafe Distance,Business Bay,yes,24,1.3,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT003474,2026-05-21T17:51:35,low,in_progress,Public Bus,DRV10381,Khalid Al Tayer,KT,Emirates Transport,Route Deviation,Business Bay,yes,24,1.0,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT002616,2026-05-21T17:50:37,medium,in_progress,Taxi,DRV10727,Nasser Al Shamsi,NS,Dubai Taxi Corporation,Excessive Idling,Dubai Sports City,yes,12,9.9,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT001971,2026-05-21T17:50:09,medium,closed,Limousine & E-Hail,DRV12392,Marwan Al Nuaimi,MN,Yango Premium,Tampered Meter,Downtown Dubai,no,12,16.7,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT001097,2026-05-21T17:46:09,low,closed,Marine,DRV12354,Sultan Al Hammadi,SH,Dubai Marine Transport,Unsafe Distance,Dubai Marina,no,24,47.7,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT007025,2026-05-21T17:44:58,low,closed,Public Bus,DRV11022,Mansour Al Qassimi,MQ,Emirates Transport,Unauthorized Pickup,Al Barsha,no,24,48.7,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT005075,2026-05-21T17:32:40,medium,new,Limousine & E-Hail,DRV11576,Sultan Al Suwaidi,SS,Uber Fleet,Excessive Idling,Mirdif,yes,12,3.1,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT005864,2026-05-21T17:25:25,medium,closed,Limousine & E-Hail,DRV10559,Karim Al Qassimi,KQ,Yango Premium,Red Light Violation,Dubai Investment Park,yes,12,4.3,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT004409,2026-05-21T17:20:52,low,fined,Taxi,DRV11457,Ziad Al Tayer,ZT,Dubai Taxi Corporation,Red Light Violation,Downtown Dubai,no,24,39.3,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT006599,2026-05-21T17:14:06,medium,closed,Limousine & E-Hail,DRV10208,Walid Al Tayer,WT,Uber Fleet,Speeding (>20 km/h over),Mirdif,no,12,13.2,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT000955,2026-05-21T17:13:19,high,closed,Limousine & E-Hail,DRV11184,Ziad Al Awadhi,ZA,Hala Rides,Failure to Yield,Business Bay,yes,4,2.5,Marine Patrol,OP011,Sultan Al Awadhi,SA,Operator
ALT006621,2026-05-21T17:11:38,low,closed,Limousine & E-Hail,DRV11538,Adel Al Hashimi,AH,Careem,Route Deviation,Al Barsha,no,24,49.2,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT006905,2026-05-21T17:11:28,medium,escalated,Taxi,DRV11029,Nasser Al Owais,NO,Arabia Taxi,Unauthorized Stop,Business Bay,no,12,16.6,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT008384,2026-05-21T17:09:27,low,closed,Taxi,DRV10678,Ayman Al Tayer,AT,Metro Taxi,Failure to Yield,Al Quoz,no,24,40.8,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT005877,2026-05-21T17:09:01,medium,fined,Taxi,DRV11690,Faisal Al Suwaidi,FS,Cars Taxi,Lane Discipline,Al Qusais,no,12,19.8,Smart Enforcement,OP019,Marwan Al Mansouri,MM,Operator
ALT006324,2026-05-21T17:06:34,high,closed,Marine,DRV12460,Hassan Al Naqbi,HN,Dubai Marine Transport,Lane Discipline,Al Quoz,no,4,4.8,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT000061,2026-05-21T16:49:31,medium,escalated,Taxi,DRV11174,Walid Al Naqbi,WN,Arabia Taxi,Unauthorized Stop,Jebel Ali,no,12,82.3,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT001706,2026-05-21T16:43:10,low,new,Public Bus,DRV11789,Hamad Al Maktoum,HM,Emirates Transport,Speeding (>20 km/h over),Business Bay,yes,24,3.4,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT003421,2026-05-21T16:41:13,low,closed,Taxi,DRV12138,Ziad Al Falasi,ZF,Arabia Taxi,Unauthorized Pickup,Downtown Dubai,no,24,34.3,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT008158,2026-05-21T16:40:01,high,escalated,Taxi,DRV11391,Walid Al Hashimi,WH,Metro Taxi,Unsafe Distance,Downtown Dubai,no,4,41.2,Public Transit Unit,OP013,Tariq Al Hashimi,TH,Shift Supervisor
ALT002365,2026-05-21T16:36:15,medium,new,Taxi,DRV10851,Karim Al Shamsi,KS,Arabia Taxi,Mobile Phone Usage,Al Rashidiya,yes,12,3.5,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT001266,2026-05-21T16:34:52,medium,closed,Public Bus,DRV10290,Faisal Al Hammadi,FH,RTA Public Buses,Tampered Meter,Downtown Dubai,no,12,16.0,Traffic Operations B,OP007,Hassan Al Tayer,HT,Operator
ALT001554,2026-05-21T16:34:43,low,new,Public Bus,DRV10112,Saeed Al Nuaimi,SN,Emirates Transport,Route Deviation,Silicon Oasis,yes,24,1.8,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT000908,2026-05-21T16:33:04,medium,closed,Taxi,DRV10259,Tariq Al Mazrouei,TM,National Taxi,Route Deviation,JBR,yes,12,2.5,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT003379,2026-05-21T16:31:23,low,closed,Taxi,DRV12174,Omar Al Naqbi,ON,Citi Taxi,Failure to Yield,Dubai Marina,yes,24,5.3,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT006340,2026-05-21T16:27:57,medium,in_progress,Limousine & E-Hail,DRV10074,Mohammed Al Hammadi,MH,Yango Premium,Unsafe Distance,Dubai Marina,yes,12,5.2,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT004896,2026-05-21T16:27:27,low,closed,Taxi,DRV12074,Walid Al Hammadi,WH,Metro Taxi,Route Deviation,Al Rashidiya,no,24,46.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT002148,2026-05-21T16:26:45,medium,new,Public Bus,DRV10858,Adel Al Suwaidi,AS,RTA Public Buses,Excessive Idling,Downtown Dubai,yes,12,4.0,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT008151,2026-05-21T16:26:30,low,closed,Public Bus,DRV10170,Yousef Al Mazrouei,YM,Emirates Transport,Speeding (>20 km/h over),JBR,yes,24,8.3,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT006785,2026-05-21T16:22:40,low,closed,Limousine & E-Hail,DRV10221,Hamad Al Hashimi,HH,Yango Premium,Red Light Violation,Al Rashidiya,no,24,89.1,Field Response Team,OP023,Ziad Al Falasi,ZF,Operator
ALT002375,2026-05-21T16:22:38,medium,closed,Taxi,DRV10330,Mohammed Al Mazrouei,MM,National Taxi,Red Light Violation,Al Barsha,no,12,15.8,Traffic Operations A,OP002,Khalid Al Suwaidi,KA,Operator
ALT000003,2026-05-21T16:18:35,low,fined,Taxi,DRV10546,Walid Al Mazrouei,WM,National Taxi,Unauthorized Pickup,JBR,yes,24,9.0,Traffic Operations B,OP006,Laila Mansour,LM,Operator
ALT003989,2026-05-21T16:12:09,high,closed,School Bus,DRV11913,Hassan Al Awadhi,HA,School Transport Services,Route Deviation,Al Qusais,yes,4,0.5,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT003707,2026-05-21T16:10:14,medium,closed,Taxi,DRV11178,Tariq Al Naqbi,TN,Dubai Taxi Corporation,Tampered Meter,Dubai Marina,yes,12,11.2,Traffic Operations A,OP003,Omar Al Falasi,OF,Operator
ALT000440,2026-05-21T16:04:56,medium,closed,Taxi,DRV10604,Tariq Al Hashimi,TH,Cars Taxi,Tampered Meter,Business Bay,yes,12,5.6,Marine Patrol,OP009,Saeed Al Nuaimi,SN,Senior Operator
ALT007281,2026-05-21T16:03:39,low,in_progress,Taxi,DRV10357,Karim Al Marri,KM,Metro Taxi,Speeding (>20 km/h over),Al Barsha,yes,24,4.8,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT007647,2026-05-21T15:58:59,medium,new,Taxi,DRV11370,Rashid Al Suwaidi,RS,Metro Taxi,Speeding (>20 km/h over),Dubai Sports City,yes,12,1.2,Traffic Operations A,OP001,Ahmed Salem,AS,Senior Operator
ALT005550,2026-05-21T15:57:32,high,new,Public Bus,DRV10969,Hamad Al Tayer,HT,RTA Public Buses,Speeding (>20 km/h over),Silicon Oasis,yes,4,1.6,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT001469,2026-05-21T15:56:25,low,fined,Taxi,DRV11493,Faisal Al Tayer,FT,National Taxi,Reckless Lane Change,Jumeirah,yes,24,7.7,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT002944,2026-05-21T15:51:22,medium,fined,Public Bus,DRV10886,Hassan Al Mansouri,HM,RTA Public Buses,Unsafe Distance,Deira,no,12,13.2,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT003740,2026-05-21T15:48:04,low,closed,Taxi,DRV12437,Bilal Al Zaabi,BZ,Dubai Taxi Corporation,Lane Discipline,Dubai Marina,no,24,66.9,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT007874,2026-05-21T15:47:27,medium,escalated,Marine,DRV10211,Khalid Al Qassimi,KQ,Dubai Marine Transport,Speeding (>20 km/h over),Business Bay,no,12,49.5,Public Transit Unit,OP014,Yousef Al Mazrouei,YM,Operator
ALT005785,2026-05-21T15:45:39,low,new,Public Bus,DRV11190,Omar Al Nuaimi,ON,Emirates Transport,Mobile Phone Usage,Business Bay,yes,24,2.6,Public Transit Unit,OP015,Ibrahim Al Naqbi,IN,Operator
ALT001050,2026-05-21T15:42:28,low,new,Public Bus,DRV10983,Tariq Al Tayer,TT,Emirates Transport,Tampered Meter,Downtown Dubai,yes,24,0.4,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT003446,2026-05-21T15:41:27,medium,in_progress,Public Bus,DRV10166,Karim Al Zaabi,KZ,Emirates Transport,Lane Discipline,Dubai Marina,yes,12,4.1,Field Response Team,OP024,Karim Al Tayer,KT,Junior Operator
ALT002213,2026-05-21T15:37:31,medium,closed,Taxi,DRV12260,Ibrahim Al Nuaimi,IN,Cars Taxi,Lane Discipline,Downtown Dubai,yes,12,7.7,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT003721,2026-05-21T15:28:42,low,closed,School Bus,DRV10397,Ayman Al Zaabi,AZ,School Transport Services,Lane Discipline,Jebel Ali,no,24,28.2,Field Response Team,OP022,Mahmoud Al Marri,MA,Operator
ALT003547,2026-05-21T15:28:15,medium,escalated,School Bus,DRV10248,Ayman Al Zaabi,AZ,School Transport Services,Red Light Violation,Deira,no,12,18.2,Traffic Operations B,OP005,John Doe,JD,Shift Supervisor
ALT004721,2026-05-21T15:26:21,low,closed,Taxi,DRV12404,Ayman Al Owais,AO,Metro Taxi,Route Deviation,Jebel Ali,yes,24,19.4,Marine Patrol,OP012,Bilal Al Owais,BO,Junior Operator
ALT002782,2026-05-21T15:24:29,low,closed,Limousine & E-Hail,DRV12427,Fadi Al Marri,FM,Hala Rides,Unauthorized Stop,Dubai Sports City,no,24,31.1,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
ALT005914,2026-05-21T15:21:28,medium,new,School Bus,DRV11774,Salim Al Owais,SO,Emirates Transport,Failure to Yield,Dubai Sports City,yes,12,0.2,Smart Enforcement,OP017,Hamad Al Qassimi,HQ,Senior Operator
ALT005818,2026-05-21T15:18:31,medium,new,Limousine & E-Hail,DRV11877,Ziad Al Mazrouei,ZM,Genie Limousine,Tampered Meter,Dubai Sports City,yes,12,2.4,Field Response Team,OP021,Walid Al Suwaidi,WS,Senior Operator
