alert_id,timestamp,alert_type,alert_label,severity,state,source,category,driver_name,driver_initials,driver_company,vehicle_plate,zone,location,speed_kmh,ai_recommendation,duplicated
TRG000582,2026-05-23T23:00:31,camera,Camera Disconnection,high,investigation,MNVR,Public Bus,Sipho Reed,SR,Emirates Transport,DXB-B-9448,Business Bay,Business Bay Crossing,,Run firmware reset remotely,no
TRG000165,2026-05-23T23:00:02,distraction,Driver Distraction,medium,open,DS/Teams,Hourly Rental,Bruno Bailey,BB,Careem,DXB-I-42727,Deira,Baniyas Square,,Send live coaching prompt to driver,no
TRG001143,2026-05-23T22:58:34,distraction,Driver Distraction,medium,acknowledged,MNVR,Limousine & E-Hail,Matteo Carroll,MC,Hala Rides,DXB-T-21056,Dubai Marina,Marina Walk,,"Acknowledge — minor, log only",no
TRG000800,2026-05-23T22:56:13,harsh,Harsh Driving,medium,investigation,DS/Teams,Taxi,Wei Lawson,WL,Metro Taxi,DXB-G-14687,Dubai Sports City,Els Club Rd,80,Log for end-of-shift review,no
TRG001582,2026-05-23T22:55:35,signal,No Signal,medium,stafteesh,DS/Teams,Marine,Peter Nelson,PN,Dubai Marine Transport,MAR-900,Jumeirah,Al Wasl Road,,Dispatch tech if persistent >15min,yes
TRG002469,2026-05-23T22:54:36,idling,Idling,low,open,DS/Teams,Public Bus,Charles Greene,CG,RTA Public Buses,DXB-B-3244,Jumeirah,Umm Suqeim Road,,Acknowledge — within tolerance,no
TRG001242,2026-05-23T22:49:07,idling,Idling,low,acknowledged,MNVR,Limousine & E-Hail,Rohan Duncan,RD,Yango Premium,DXB-S-64769,Jumeirah,Al Wasl Road,,Acknowledge — within tolerance,no
TRG002715,2026-05-23T22:48:53,distraction,Driver Distraction,high,stafteesh,DS/Teams,Taxi,Jack Greene,JG,Arabia Taxi,DXB-I-42485,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,,Schedule supervisor review,no
TRG000813,2026-05-23T22:47:38,harsh,Harsh Driving,high,investigation,DS/Teams,Taxi,Carlos Watson,CW,Citi Taxi,DXB-G-85980,Mirdif,Tripoli Street,130,Send to Stafteesh for fine assessment,no
TRG002079,2026-05-23T22:46:56,camera,Camera Disconnection,medium,stafteesh,DS/Teams,Taxi,Mateo Harrison,MH,Citi Taxi,DXB-B-23730,Business Bay,Bay Avenue,,Run firmware reset remotely,no
TRG000445,2026-05-23T22:46:48,camera,Camera Disconnection,high,open,ETMP,Taxi,George Fox,GF,Metro Taxi,DXB-E-74615,Dubai Investment Park,Schoolzone Rd,,Run firmware reset remotely,no
TRG000002,2026-05-23T22:46:08,idling,Idling,low,open,DS/Teams,Taxi,Felix Torres,FT,Cars Taxi,DXB-R-25439,Business Bay,Al Abraj Street,,Send efficiency reminder to driver,no
TRG002201,2026-05-23T22:43:46,camera,Camera Disconnection,high,open,MNVR,Limousine & E-Hail,Johan Green,JG,Uber Fleet,DXB-H-40529,Dubai Marina,Marina Walk,,Dispatch field tech — recurring issue,no
TRG000704,2026-05-23T22:42:30,signal,No Signal,medium,acknowledged,DS/Teams,Limousine & E-Hail,Tunde Taylor,TT,Genie Limousine,DXB-N-56092,Al Qusais,Al Nahda Road,,Dispatch tech if persistent >15min,no
TRG000525,2026-05-23T22:41:28,idling,Idling,low,open,DS/Teams,Taxi,Mateus Ellis,ME,Metro Taxi,DXB-G-28669,Dubai Marina,Marina Walk,,Acknowledge — within tolerance,no
TRG001888,2026-05-23T22:40:26,distraction,Driver Distraction,medium,open,MNVR,Public Bus,Johan Alexander,JA,RTA Public Buses,DXB-B-9778,Deira,Gold Souq Street,,Issue formal warning — 2nd offense,no
TRG002213,2026-05-23T22:39:42,idling,Idling,high,acknowledged,MNVR,Hourly Rental,Takeshi Freeman,TF,Al Naboodah Transport,DXB-G-90348,Downtown Dubai,Financial Center Rd,,Auto-close — under 5min,no
TRG002348,2026-05-23T22:38:37,fatigue,Driver Fatigue,low,escalated,MNVR,Taxi,Edward Rose,ER,Cars Taxi,DXB-I-55736,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,,Route to nearest rest stop,no
TRG001834,2026-05-23T22:38:09,camera,Camera Disconnection,high,closed,MNVR,Limousine & E-Hail,Julian King,JK,Yango Premium,DXB-T-84432,Downtown Dubai,Mohammed Bin Rashid Blvd,,Dispatch field tech — recurring issue,no
TRG000576,2026-05-23T22:37:58,fatigue,Driver Fatigue,low,closed,MNVR,Taxi,Jack Campbell,JC,National Taxi,DXB-O-64296,Al Rashidiya,Rashidiya Metro Rd,,Confirm with supervisor & monitor,no
TRG001689,2026-05-23T22:37:01,camera,Camera Disconnection,high,open,MNVR,Taxi,Emil Alexander,EA,Arabia Taxi,DXB-N-87777,Jumeirah,Umm Suqeim Road,,Escalate to fleet maintenance,no
TRG001169,2026-05-23T22:36:32,distraction,Driver Distraction,high,closed,MNVR,Limousine & E-Hail,Rohan Gonzales,RG,Genie Limousine,DXB-R-54142,Dubai Investment Park,Schoolzone Rd,,"Acknowledge — minor, log only",no
TRG000828,2026-05-23T22:36:01,fatigue,Driver Fatigue,high,open,MNVR,Public Bus,Pavel Hunter,PH,Emirates Transport,DXB-B-5382,Downtown Dubai,Mohammed Bin Rashid Blvd,,Override dispatch — pull from rotation,no
TRG001977,2026-05-23T22:35:04,camera,Camera Disconnection,high,closed,ETMP,Public Bus,Tomas Olson,TO,Emirates Transport,DXB-B-7141,Dubai Marina,Sheikh Zayed Rd Junction,,Escalate to fleet maintenance,no
TRG002434,2026-05-23T22:32:08,camera,Camera Disconnection,high,closed,ETMP,School Bus,Charles Peterson,CP,Emirates Transport,DXB-S-2565,Dubai Investment Park,DIP First Road,,Verify cable connection at next stop,no
TRG000745,2026-05-23T22:30:26,signal,No Signal,medium,acknowledged,DS/Teams,Taxi,David Simmons,DS,Arabia Taxi,DXB-I-58709,JBR,The Walk,,Acknowledge — temporary blackout zone,no
TRG001923,2026-05-23T22:29:35,camera,Camera Disconnection,medium,open,DS/Teams,Taxi,Fabian Edwards,FE,Citi Taxi,DXB-D-29113,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,,Verify cable connection at next stop,no
TRG001067,2026-05-23T22:29:20,signal,No Signal,medium,fined,DS/Teams,Hourly Rental,Rohan Young,RY,Careem,DXB-I-62940,Dubai Marina,Marina Walk,,Dispatch tech if persistent >15min,no
TRG001663,2026-05-23T22:28:13,distraction,Driver Distraction,low,closed,MNVR,Taxi,Mateus Jordan,MJ,Citi Taxi,DXB-K-84481,Downtown Dubai,Burj Khalifa Blvd,,Send live coaching prompt to driver,no
TRG002297,2026-05-23T22:28:12,idling,Idling,low,investigation,DS/Teams,Public Bus,Emil Bennett,EB,Emirates Transport,DXB-B-8701,Downtown Dubai,Sheikh Mohammed Bin Rashid Blvd,,Auto-close — under 5min,no
TRG002191,2026-05-23T22:27:33,idling,Idling,medium,open,DS/Teams,Taxi,Henry Snyder,HS,National Taxi,DXB-H-13486,Jumeirah,Umm Suqeim Road,,Flag for daily review,no
TRG002365,2026-05-23T22:26:22,harsh,Harsh Driving,high,open,DS/Teams,School Bus,Theo Hicks,TH,Emirates Transport,DXB-S-4640,JBR,Jumeirah Beach Residence,85,Escalate to safety review board,no
TRG000254,2026-05-23T22:24:39,idling,Idling,low,open,DS/Teams,Public Bus,Henri Palmer,HP,Emirates Transport,DXB-B-9694,Al Barsha,Mall of the Emirates,,Flag for daily review,no
TRG000269,2026-05-23T22:23:43,harsh,Harsh Driving,high,open,MNVR,Limousine & E-Hail,Lucas Reynolds,LR,Hala Rides,DXB-T-85302,Jumeirah,Umm Suqeim Road,121,Escalate to safety review board,no
TRG001992,2026-05-23T22:23:19,distraction,Driver Distraction,medium,acknowledged,ETMP,Limousine & E-Hail,Pavel Cooper,PC,Uber Fleet,DXB-G-48683,Downtown Dubai,Burj Khalifa Blvd,,Send live coaching prompt to driver,no
TRG001084,2026-05-23T22:20:16,idling,Idling,high,acknowledged,DS/Teams,Limousine & E-Hail,Wei Flores,WF,Careem,DXB-J-52867,Downtown Dubai,Mohammed Bin Rashid Blvd,,Auto-close — under 5min,no
TRG002619,2026-05-23T22:19:37,idling,Idling,medium,stafteesh,MNVR,Taxi,Theo Wright,TW,Dubai Taxi Corporation,DXB-J-37724,Dubai Marina,Al Marsa Street,,Flag for daily review,no
TRG000458,2026-05-23T22:19:15,harsh,Harsh Driving,high,fined,DS/Teams,Taxi,Sipho Wood,SW,National Taxi,DXB-R-75453,Dubai Sports City,Hessa Street,100,Escalate to safety review board,no
TRG001874,2026-05-23T22:18:38,signal,No Signal,medium,investigation,DS/Teams,Public Bus,Hans Parker,HP,RTA Public Buses,DXB-B-9370,Al Barsha,Mall of the Emirates,,Dispatch tech if persistent >15min,no
TRG002564,2026-05-23T22:16:20,distraction,Driver Distraction,low,acknowledged,MNVR,Limousine & E-Hail,Wei Flores,WF,Hala Rides,DXB-I-59935,Al Qusais,Damascus Street,,"Acknowledge — minor, log only",no
TRG000766,2026-05-23T22:15:02,fatigue,Driver Fatigue,high,closed,DS/Teams,Taxi,Chidi Gray,CG,Dubai Taxi Corporation,DXB-I-38874,Jebel Ali,Sheikh Zayed Road,,Route to nearest rest stop,no
TRG001074,2026-05-23T22:14:33,harsh,Harsh Driving,medium,investigation,DS/Teams,Limousine & E-Hail,Anton Coleman,AC,Careem,DXB-H-57692,Downtown Dubai,Financial Center Rd,70,Send to Stafteesh for fine assessment,no
TRG000413,2026-05-23T22:13:54,camera,Camera Disconnection,high,investigation,DS/Teams,Marine,Adrian Gonzales,AG,Dubai Marine Transport,MAR-782,Al Quoz,Al Asayel Street,,Dispatch field tech — recurring issue,no
TRG002589,2026-05-23T22:13:37,fatigue,Driver Fatigue,high,closed,DS/Teams,Taxi,Carlos Cook,CC,Metro Taxi,DXB-E-22431,Dubai Sports City,Sports City Boulevard,,Override dispatch — pull from rotation,no
TRG000940,2026-05-23T22:13:16,fatigue,Driver Fatigue,medium,stafteesh,MNVR,Taxi,Sergei Mills,SM,Dubai Taxi Corporation,DXB-K-33952,Jumeirah,Umm Suqeim Road,,Route to nearest rest stop,no
TRG000079,2026-05-23T22:12:34,harsh,Harsh Driving,medium,investigation,MNVR,Public Bus,Stefan Perry,SP,RTA Public Buses,DXB-B-4701,Jebel Ali,Sheikh Zayed Road,63,Log for end-of-shift review,no
TRG001893,2026-05-23T22:12:26,distraction,Driver Distraction,high,acknowledged,ETMP,Taxi,Erik Price,EP,Arabia Taxi,DXB-H-96032,Dubai Marina,Sheikh Zayed Rd Junction,,Send live coaching prompt to driver,no
TRG002428,2026-05-23T22:10:58,harsh,Harsh Driving,medium,stafteesh,MNVR,Taxi,David West,DW,Dubai Taxi Corporation,DXB-G-25265,Downtown Dubai,Mohammed Bin Rashid Blvd,90,Log for end-of-shift review,no
TRG001272,2026-05-23T21:46:28,signal,No Signal,medium,investigation,DS/Teams,School Bus,Felix Torres,FT,Emirates Transport,DXB-S-3001,Al Qusais,Al Nahda Road,,Dispatch tech if persistent >15min,no
TRG001285,2026-05-23T21:13:54,signal,No Signal,low,fined,MNVR,Hourly Rental,Harry Cole,HC,Hala Rides,DXB-J-65570,Al Rashidiya,Rashidiya Metro Rd,,Dispatch tech if persistent >15min,no
TRG002243,2026-05-23T20:38:35,distraction,Driver Distraction,medium,closed,DS/Teams,Limousine & E-Hail,Henry Cole,HC,Uber Fleet,DXB-L-20956,Mirdif,Mirdif City Centre Rd,,Issue formal warning — 2nd offense,no
TRG002466,2026-05-23T20:20:43,distraction,Driver Distraction,medium,closed,DS/Teams,Limousine & E-Hail,Henry Myers,HM,Careem,DXB-M-98431,Jumeirah,Jumeirah Beach Road,,Issue formal warning — 2nd offense,no
TRG000838,2026-05-23T20:00:36,distraction,Driver Distraction,high,open,ETMP,Limousine & E-Hail,Michael Price,MP,Uber Fleet,DXB-F-30676,Dubai Investment Park,Schoolzone Rd,,Send live coaching prompt to driver,no
TRG001265,2026-05-23T19:51:43,harsh,Harsh Driving,medium,acknowledged,MNVR,Taxi,Dmitri Burns,DB,Dubai Taxi Corporation,DXB-B-48256,Silicon Oasis,Sheikh Mohammed Bin Zayed Rd,63,Log for end-of-shift review,no
TRG000957,2026-05-23T19:50:11,idling,Idling,low,open,DS/Teams,Public Bus,Peter Nelson,PN,Emirates Transport,DXB-B-6032,Dubai Marina,Marina Walk,,Auto-close — under 5min,no
TRG001748,2026-05-23T19:12:40,fatigue,Driver Fatigue,high,investigation,ETMP,Taxi,Dmitri Carroll,DC,Citi Taxi,DXB-G-58863,JBR,Jumeirah Beach Residence,,Instruct driver to take mandatory break,no
TRG001595,2026-05-23T18:58:01,harsh,Harsh Driving,medium,open,MNVR,Taxi,Arjun West,AW,Arabia Taxi,DXB-A-99915,Mirdif,Tripoli Street,60,Log for end-of-shift review,no
TRG002497,2026-05-23T18:51:05,harsh,Harsh Driving,medium,acknowledged,MNVR,Taxi,Johan Green,JG,Dubai Taxi Corporation,DXB-A-34674,Downtown Dubai,Burj Khalifa Blvd,89,Issue coaching alert to driver,no
TRG001297,2026-05-23T18:38:26,fatigue,Driver Fatigue,low,investigation,DS/Teams,Public Bus,Ivan Ward,IW,RTA Public Buses,DXB-B-2920,Deira,Gold Souq Street,,Instruct driver to take mandatory break,no
TRG002025,2026-05-23T18:36:31,harsh,Harsh Driving,medium,closed,MNVR,Limousine & E-Hail,Bruno Marshall,BM,Yango Premium,DXB-G-10424,Dubai Sports City,Hessa Street,86,Send to Stafteesh for fine assessment,no
TRG001569,2026-05-23T18:08:43,idling,Idling,low,investigation,ETMP,Limousine & E-Hail,Paul Hughes,PH,Uber Fleet,DXB-E-67397,Jumeirah,Al Wasl Road,,Flag for daily review,no
TRG001179,2026-05-23T17:36:57,idling,Idling,low,investigation,ETMP,Taxi,Takeshi Price,TP,Dubai Taxi Corporation,DXB-R-42980,Dubai Marina,King Salman Bin Abdulaziz Al Saud St,,Acknowledge — within tolerance,no
TRG001289,2026-05-23T17:25:05,idling,Idling,medium,open,DS/Teams,Taxi,Luca Perry,LP,Dubai Taxi Corporation,DXB-E-21730,Dubai Marina,Sheikh Zayed Rd Junction,,Flag for daily review,no
TRG001415,2026-05-23T17:16:04,camera,Camera Disconnection,low,open,DS/Teams,Hourly Rental,William Stewart,WS,Careem,DXB-K-65669,Downtown Dubai,Financial Center Rd,,Dispatch field tech — recurring issue,no
TRG000184,2026-05-23T17:01:56,distraction,Driver Distraction,low,fined,MNVR,Public Bus,Julian Ramirez,JR,RTA Public Buses,DXB-B-6913,Business Bay,Bay Avenue,,Issue formal warning — 2nd offense,no
TRG001337,2026-05-23T16:52:04,harsh,Harsh Driving,medium,open,MNVR,Taxi,Sipho Reed,SR,Dubai Taxi Corporation,DXB-A-29414,Business Bay,Bay Avenue,71,Log for end-of-shift review,yes
TRG001071,2026-05-23T16:46:53,idling,Idling,low,stafteesh,DS/Teams,Taxi,James Peters,JP,Dubai Taxi Corporation,DXB-F-94158,Downtown Dubai,Mohammed Bin Rashid Blvd,,Flag for daily review,no
TRG001593,2026-05-23T16:28:11,signal,No Signal,low,acknowledged,MNVR,Marine,Oliver Bell,OB,Dubai Marine Transport,MAR-761,Dubai Sports City,Sports City Boulevard,,Acknowledge — temporary blackout zone,no
TRG001949,2026-05-23T16:18:26,distraction,Driver Distraction,medium,acknowledged,MNVR,Taxi,Hans Parker,HP,Arabia Taxi,DXB-D-81831,Al Qusais,Al Nahda Road,,Schedule supervisor review,no
TRG001340,2026-05-23T16:15:35,harsh,Harsh Driving,medium,closed,MNVR,Taxi,Adrian Gonzales,AG,Metro Taxi,DXB-T-47296,Dubai Sports City,Sports City Boulevard,62,Log for end-of-shift review,no
TRG001862,2026-05-23T16:13:37,distraction,Driver Distraction,high,acknowledged,MNVR,Hourly Rental,Wei Patterson,WP,Al Naboodah Transport,DXB-N-51124,Al Qusais,Damascus Street,,"Acknowledge — minor, log only",no
TRG000240,2026-05-23T16:09:33,harsh,Harsh Driving,high,open,ETMP,Taxi,Adrian Wood,AW,National Taxi,DXB-Q-89506,Business Bay,Bay Avenue,92,Escalate to safety review board,no
TRG001105,2026-05-23T15:59:45,distraction,Driver Distraction,high,closed,DS/Teams,Public Bus,Dmitri Palmer,DP,RTA Public Buses,DXB-B-4335,Dubai Investment Park,DIP First Road,,Issue formal warning — 2nd offense,no
TRG002450,2026-05-23T15:11:34,distraction,Driver Distraction,medium,open,DS/Teams,Taxi,Felix Peterson,FP,Arabia Taxi,DXB-P-53743,Al Rashidiya,Nadd Al Hamar Rd,,Schedule supervisor review,no
TRG002519,2026-05-23T15:06:31,idling,Idling,low,acknowledged,MNVR,Public Bus,Oscar Myers,OM,RTA Public Buses,DXB-B-4989,Downtown Dubai,Burj Khalifa Blvd,,Send efficiency reminder to driver,no
TRG001650,2026-05-23T15:04:03,distraction,Driver Distraction,high,acknowledged,DS/Teams,Public Bus,Hugo Peterson,HP,Emirates Transport,DXB-B-6317,Jumeirah,Al Wasl Road,,Send live coaching prompt to driver,no
TRG000377,2026-05-23T14:51:08,harsh,Harsh Driving,medium,acknowledged,DS/Teams,Taxi,Kenji Wright,KW,Citi Taxi,DXB-A-17721,Business Bay,Bay Avenue,83,Log for end-of-shift review,no
TRG001793,2026-05-23T14:10:34,signal,No Signal,low,escalated,DS/Teams,Taxi,Charles Greene,CG,Arabia Taxi,DXB-I-87169,Al Rashidiya,Rashidiya Metro Rd,,Auto-resolve when signal restored,no
TRG000303,2026-05-23T14:07:25,idling,Idling,medium,open,DS/Teams,Taxi,Hans Black,HB,Cars Taxi,DXB-K-25674,Dubai Investment Park,DIP First Road,,Send efficiency reminder to driver,no
TRG000428,2026-05-23T14:01:47,distraction,Driver Distraction,high,open,DS/Teams,Taxi,Tomas Price,TP,Dubai Taxi Corporation,DXB-C-32650,Jebel Ali,Jebel Ali Free Zone,,Schedule supervisor review,no
TRG001691,2026-05-23T13:56:59,camera,Camera Disconnection,low,investigation,MNVR,Taxi,Hugo Peterson,HP,Arabia Taxi,DXB-O-36772,JBR,The Beach Promenade,,Run firmware reset remotely,yes
TRG002065,2026-05-23T13:44:21,idling,Idling,low,open,DS/Teams,Taxi,Adrian Wood,AW,Metro Taxi,DXB-S-98998,Al Quoz,Al Khail Road,,Send efficiency reminder to driver,no
TRG000055,2026-05-23T13:12:35,distraction,Driver Distraction,high,stafteesh,MNVR,Taxi,Carlos Weaver,CW,National Taxi,DXB-J-10494,Dubai Investment Park,DIP First Road,,Send live coaching prompt to driver,yes
TRG001164,2026-05-23T12:04:52,fatigue,Driver Fatigue,high,open,MNVR,Marine,Sven Payne,SP,Dubai Marine Transport,MAR-461,Downtown Dubai,Financial Center Rd,,Confirm with supervisor & monitor,no
TRG002761,2026-05-23T11:43:38,harsh,Harsh Driving,medium,closed,MNVR,Public Bus,Harry Cole,HC,Emirates Transport,DXB-B-4130,Jumeirah,Al Wasl Road,72,Log for end-of-shift review,no
TRG002095,2026-05-23T11:42:16,distraction,Driver Distraction,medium,escalated,DS/Teams,Taxi,Hans Parker,HP,Arabia Taxi,DXB-T-39598,Dubai Sports City,Hessa Street,,Send live coaching prompt to driver,no
TRG001568,2026-05-23T11:36:41,distraction,Driver Distraction,high,open,MNVR,Public Bus,Simon Greene,SG,Emirates Transport,DXB-B-9630,Al Barsha,Al Barsha Road,,"Acknowledge — minor, log only",no
TRG002407,2026-05-23T11:23:22,fatigue,Driver Fatigue,high,acknowledged,ETMP,Limousine & E-Hail,James Olson,JO,Genie Limousine,DXB-K-75470,Jumeirah,Jumeirah Beach Road,,Instruct driver to take mandatory break,no
TRG002458,2026-05-23T11:08:57,harsh,Harsh Driving,low,open,MNVR,Limousine & E-Hail,Viktor Harper,VH,Genie Limousine,DXB-N-96348,Al Barsha,Sheikh Zayed Road,51,Send to Stafteesh for fine assessment,no
TRG000917,2026-05-23T11:07:54,harsh,Harsh Driving,medium,stafteesh,DS/Teams,Marine,Oscar Ramirez,OR,Dubai Marine Transport,MAR-111,Dubai Marina,Al Marsa Street,74,Escalate to safety review board,no
TRG001653,2026-05-23T10:35:15,idling,Idling,low,closed,DS/Teams,Public Bus,William Henderson,WH,Emirates Transport,DXB-B-9634,Jebel Ali,Ibn Battuta Road,,Send efficiency reminder to driver,no
TRG002640,2026-05-23T10:12:16,fatigue,Driver Fatigue,medium,closed,ETMP,Taxi,Harry Kennedy,HK,Citi Taxi,DXB-H-42759,Al Rashidiya,Airport Road,,Override dispatch — pull from rotation,no
TRG002680,2026-05-23T09:50:49,distraction,Driver Distraction,high,acknowledged,MNVR,Hourly Rental,Henri Lane,HL,Al Naboodah Transport,DXB-A-71486,Jebel Ali,Ibn Battuta Road,,Issue formal warning — 2nd offense,no
TRG001117,2026-05-23T09:50:45,signal,No Signal,high,open,DS/Teams,Taxi,Theo Ramos,TR,Citi Taxi,DXB-P-63099,Al Quoz,Al Meydan Road,,Auto-resolve when signal restored,no
TRG000781,2026-05-23T09:42:49,distraction,Driver Distraction,medium,investigation,MNVR,School Bus,Johan Weaver,JW,Emirates Transport,DXB-S-7345,Al Rashidiya,Nadd Al Hamar Rd,,Send live coaching prompt to driver,no
TRG000121,2026-05-23T09:11:04,distraction,Driver Distraction,high,open,ETMP,Public Bus,Emil Alexander,EA,RTA Public Buses,DXB-B-3820,Business Bay,Al Abraj Street,,Send live coaching prompt to driver,no
TRG002009,2026-05-23T09:02:44,signal,No Signal,high,investigation,DS/Teams,Limousine & E-Hail,Peter Stone,PS,Hala Rides,DXB-I-87491,Downtown Dubai,Mohammed Bin Rashid Blvd,,Dispatch tech if persistent >15min,no
TRG000806,2026-05-23T08:56:02,signal,No Signal,high,open,MNVR,Taxi,Emil Jenkins,EJ,Metro Taxi,DXB-H-96853,Downtown Dubai,Mohammed Bin Rashid Blvd,,Acknowledge — temporary blackout zone,no
TRG001162,2026-05-23T08:54:56,camera,Camera Disconnection,medium,fined,DS/Teams,Marine,Wei Ortiz,WO,Dubai Marine Transport,MAR-431,Al Qusais,Al Nahda Road,,Dispatch field tech — recurring issue,no
TRG000300,2026-05-23T08:34:19,idling,Idling,medium,fined,ETMP,Hourly Rental,Theo Ramos,TR,Careem,DXB-N-28115,Deira,Al Maktoum Road,,Acknowledge — within tolerance,no
TRG000277,2026-05-23T08:28:50,signal,No Signal,medium,closed,MNVR,Hourly Rental,Sanjay Hayes,SH,Hala Rides,DXB-T-11285,Business Bay,Al Abraj Street,,Acknowledge — temporary blackout zone,no
TRG001837,2026-05-23T08:11:29,idling,Idling,low,open,DS/Teams,Public Bus,Tomas Warren,TW,RTA Public Buses,DXB-B-4492,Jumeirah,Jumeirah Beach Road,,Flag for daily review,no
TRG001157,2026-05-23T08:09:40,harsh,Harsh Driving,high,acknowledged,MNVR,Taxi,Chidi Turner,CT,Dubai Taxi Corporation,DXB-T-87314,Business Bay,Business Bay Crossing,117,Escalate to safety review board,no
TRG000859,2026-05-23T08:07:33,harsh,Harsh Driving,medium,open,ETMP,Taxi,Sven Reynolds,SR,Citi Taxi,DXB-B-18608,JBR,Jumeirah Beach Residence,67,Issue coaching alert to driver,no
TRG000003,2026-05-23T07:17:53,idling,Idling,medium,open,DS/Teams,Public Bus,Wei Clark,WC,Emirates Transport,DXB-B-8628,Jumeirah,Al Wasl Road,,Auto-close — under 5min,no
TRG000151,2026-05-23T06:46:52,camera,Camera Disconnection,high,investigation,ETMP,Limousine & E-Hail,Takeshi Baker,TB,Yango Premium,DXB-K-28864,Al Rashidiya,Airport Road,,Verify cable connection at next stop,no
TRG001824,2026-05-23T06:43:30,fatigue,Driver Fatigue,medium,escalated,DS/Teams,Taxi,Hugo Peterson,HP,Dubai Taxi Corporation,DXB-D-87329,Dubai Marina,Sheikh Zayed Rd Junction,,Confirm with supervisor & monitor,no
